sample_id,site,origin_date,label_date,y,latitude,longitude,source,last_observed_event,target_value
habsos_14d:259:-818:2019-04-07,259:-818,2019-04-07,2019-04-22,0,25.955530000000003,-81.742155,NOAA_HABSOS,0,0.0
habsos_14d:281:-807:2019-04-07,281:-807,2019-04-07,2019-04-21,0,28.1505,-80.635,NOAA_HABSOS,0,0.0
habsos_14d:259:-818:2019-04-08,259:-818,2019-04-08,2019-04-22,0,25.9444375,-81.7189625,NOAA_HABSOS,0,0.0
habsos_14d:261:-819:2019-04-08,261:-819,2019-04-08,2019-04-22,0,26.13163,-81.8063,NOAA_HABSOS,0,0.0
habsos_14d:262:-819:2019-04-08,262:-819,2019-04-08,2019-04-22,0,26.230525,-81.820335,NOAA_HABSOS,0,0.0
habsos_14d:263:-819:2019-04-08,263:-819,2019-04-08,2019-04-22,0,26.30481,-81.8362,NOAA_HABSOS,0,0.0
habsos_14d:266:-823:2019-04-08,266:-823,2019-04-08,2019-04-22,0,26.611,-82.218,NOAA_HABSOS,0,0.0
habsos_14d:267:-823:2019-04-08,267:-823,2019-04-08,2019-04-22,0,26.75868857142857,-82.23414428571428,NOAA_HABSOS,0,0.0
habsos_14d:269:-824:2019-04-08,269:-824,2019-04-08,2019-04-22,0,26.96324,-82.38565,NOAA_HABSOS,0,0.0
habsos_14d:270:-825:2019-04-08,270:-825,2019-04-08,2019-04-22,0,27.057083999999996,-82.44169600000001,NOAA_HABSOS,0,0.0
habsos_14d:271:-825:2019-04-08,271:-825,2019-04-08,2019-04-22,0,27.112227999999998,-82.46661,NOAA_HABSOS,0,0.0
habsos_14d:272:-826:2019-04-08,272:-826,2019-04-08,2019-04-22,0,27.260596666666668,-82.54586666666667,NOAA_HABSOS,0,0.0
habsos_14d:274:-827:2019-04-08,274:-827,2019-04-08,2019-04-22,0,27.470959999999998,-82.67008999999999,NOAA_HABSOS,0,0.0
